image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason
46ef5b83-dce4-47a4-ac82-91be33d7d680,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_228_jpg.rf.e99a5f78f3fc715d4b8626d9677d62d9.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
cda290b7-0ee8-4c46-93a4-d398a6bbddec,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_386_jpg.rf.48721cc631a5f6d5b74e8ea32080e1fa.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
aa772bf5-5956-4473-bfc2-0949b36fff1e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_89_jpg.rf.2f2a17191843470dccb5f8a47ad983ef.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ebcd0765-9297-4c80-9561-70fb9f2049db,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR1_jpeg_jpg.rf.f04c5cdb892f5c7ca645d83fc9668035.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
be236fd6-f985-458f-8d6d-44d2134e60b7,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R21_png_jpg.rf.91e7985634be54281593109beabb2611.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
30fb28ca-f0be-4d61-b371-8bd8d9318e4a,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210625_01_02_28\pic8.jpg,402,44555c47-2702-4d00-80dd-58732f69a7d9,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic8.jpg,D,Perceptual Duplicate / Augmentation Leakage
1c129f3a-0a70-4a53-a09d-bcae8fb18236,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Hypersensitivity\1724_jpg.rf.f06d0d11b847d4dd9582cb981c54ed57.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
6866e603-9cf5-4e8d-a6e4-01d0f963d310,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_303_jpg.rf.1fd88e50f9369e580078399be5db57ed.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
0259ba84-b8da-4486-bf0e-4343decff24f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_200_jpg.rf.a9a0b1775315a461f85498e96d404bcb.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
90ccc125-82b4-4b83-a481-2d04232b5bce,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_330_jpg.rf.0769bd123dcbfb4b271cd97cf18b429e.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
1f6246ed-384a-4d4c-9914-b678f6693c7f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\D126_png_jpg.rf.7b302553e6089229d69a4b984c25136b.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
8a2c6266-4094-4d88-9d7c-3983ac7f7f9e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000613_png_jpg.rf.e4bdc163c29b1e866b73fec9d43e4206.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
775bf8c5-6fc4-497f-a3d2-8ffc65b994fa,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\435664928_1153756869147274_8155501997547220077_n_jpg.rf.7d8b2774093edf2ec026cec3fc9661d1.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
109bea74-7101-4d5f-b165-d6d560154f7c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R37_png_jpg.rf.8dbdf7086d4543d21d023b654cf59d81.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e6c53b11-66a7-4bda-8623-065c64cbaf52,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R4_png_jpg.rf.6c00858b806ea576706f3f7019f282f5.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
5f8b1a63-df6f-4ac0-82be-d615d2111f71,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-74-_jpg.rf.a2634bb005ad274c1025eea55c04b3c3.jpg,917,4459f554-f9f4-460f-99bd-90881377a589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
86050cf4-7289-4cd8-997a-fbdeb0f1b6c1,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\2024-05-13-165441_jpg.rf.4c96e5a5ec3e18695453d5d02df6f545.jpg,697,447cd39a-b54e-4035-8d74-201d2ae97589,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
45765ef8-4f9a-492e-9f84-0275490f8dbe,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\1000010644_x16_jpg.rf.2933b83ca769551ba83550234ba1d279.jpg,697,447cd39a-b54e-4035-8d74-201d2ae97589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
3748c4dd-d77f-48fa-a967-428058f4919d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\436660548_1639307846606648_2894340731526839056_n_jpg.rf.5fe717216a0ddb2e5cf09349f35dd9f7.jpg,697,447cd39a-b54e-4035-8d74-201d2ae97589,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
57f02e22-31f9-41c7-9979-300785697ff7,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\ringworm-5-_jpg.rf.fa038ef97257e11ef8ad3ed2691affff.jpg,866,44805211-9193-4897-ad52-75fe8bc34a8b,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
cd921711-3024-4770-b0cf-fb8e46ad07b7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_121_jpg.rf.95de7182f206c6d28b2a3c70cd8e387a.jpg,866,44805211-9193-4897-ad52-75fe8bc34a8b,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
34d2095b-fd2a-4634-ba16-cd52406da59f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_121_jpg.rf.c52e18366a97abcfdb8cbcf047eb795c.jpg,866,44805211-9193-4897-ad52-75fe8bc34a8b,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
3aa5b61f-3e53-4687-98cf-d2cca671db71,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_189_jpg.rf.78964e66b3390fab9875f9a435b4b807.jpg,866,44805211-9193-4897-ad52-75fe8bc34a8b,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
04b73c6c-0dbf-4d47-ad32-eca986ba3d6e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_391_jpg.rf.72f1eed3b62c3766005ba3a9ba6373cf.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
13cc27d7-0880-42bf-89e4-6034d09d96cf,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\ringworm-105-_jpg.rf.b2841469a1be51b267a5a92026da0d75.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
81513c7a-631e-4511-ab6a-67727416c7ec,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\P37_png_jpg.rf.6fd98335cb64265ede792e582242e2d5.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
fdbb59b8-f4c9-43db-9da4-b2c81ebf9d80,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\dogs_008_jpg.rf.2693d08bfc8e83cb69a92ac0d763ad75.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
143ef081-270a-40d9-b29d-b268ec5becef,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-45-_jpg.rf.48e3e15f6c65ebddb825572f9525abe1.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d25ef900-b66f-4843-ab93-4c7a014db05c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_402_jpg.rf.45c91b7012ae83e97efec64866594c71.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
85dd9f9f-a189-4344-839a-4f37d1f20325,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Fungal_infections\1171_jpg.rf.68ae46bc4712f45ebc9e22dfa1afa1ed.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
162ad083-c0ec-4216-9c2f-bb74853899bd,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_008_jpg.rf.418b3a840570b504ea4e1042de9f8078.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
85f9243f-74a9-453e-9ed4-88c47fd56887,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_008_jpg.rf.d266bbbe26c8d5a358f367796f0850b4.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
f3421c57-d892-4d1b-b651-92bb47932f03,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210505_01_02_27\pic7.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic7.jpg,D,Perceptual Duplicate / Augmentation Leakage
ee8aedcd-dbc1-480f-9c8a-b17ea4cec46d,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210612_48_02_12\pic9.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic9.jpg,D,Perceptual Duplicate / Augmentation Leakage
57ab5141-b93f-48b6-8c55-bb25a9ad26f2,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210722_00_01_03\pic6.jpg,446,44a54755-8a14-47b0-a782-0cf99f7c49a0,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic6.jpg,D,Perceptual Duplicate / Augmentation Leakage
db8416f1-0353-4739-a9aa-5b9d67279a4e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Fungal_infections\FUNGAL-INFECTION_021_jpg.rf.b01636d61fbd534fbc16393b233cce54.jpg,1003,450b226c-b6a5-405f-af55-36891655ef1a,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
d19909c7-8957-4627-8af7-4519252b67cc,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Healthy\Image_10_jpeg_jpg.rf.cc9236214504f142db7dfd07bfb9bb6b.jpg,1003,450b226c-b6a5-405f-af55-36891655ef1a,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d69c0f01-ba33-4036-9a68-b4ad8101204d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5164_jpeg_jpg.rf.953315a501b8fcec0d251638ea523fe1.jpg,1003,450b226c-b6a5-405f-af55-36891655ef1a,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e0711e13-684b-4ee1-9286-048b22f344ae,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Fungal_infections\FUNGAL-INFECTION_070_jpg.rf.b547f03f7fcd26a0331f62e65aa55689.jpg,771,45372254-ad1b-411f-bc95-9e1a7eacc89f,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
eea0f205-894e-4bc1-957e-5517cbd70af4,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\B9781416056638000070_f007-021-9781416056638_jpg.rf.278c3c5c6f9b5654a194de2e7b70c59d.jpg,771,45372254-ad1b-411f-bc95-9e1a7eacc89f,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
70b4927a-0950-41a9-b467-13f0589ab34b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\B9781416056638000070_f007-021-9781416056638_jpg.rf.55531eefa8afc5dc780ad339ffccabf8.jpg,771,45372254-ad1b-411f-bc95-9e1a7eacc89f,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d8f26f68-ae47-47fb-9f35-5b320ba607d0,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Dermatitis\1516253873174_x4_jpg.rf.2b20eb4b044f4f9906809a2e09a0bf08.jpg,712,45399a79-95df-4f5c-b3ca-9c5feae70285,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
52b8d1a7-4197-4436-b29e-7c3fceec9f0e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\1-35-_png_jpg.rf.c92466f3cd565a41ed295e7b477cefbf.jpg,712,45399a79-95df-4f5c-b3ca-9c5feae70285,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
009ef631-b665-491c-8a3c-6b7f8e43a3c6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_214_jpg.rf.b68434a26da19bb5cebec131f09ba7a7.jpg,712,45399a79-95df-4f5c-b3ca-9c5feae70285,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
50ab9b1b-bebb-47d0-8607-e9a5e630d1a9,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-92-_jpg.rf.51115d9415ee3e7f88f80e07680adaf6.jpg,712,45399a79-95df-4f5c-b3ca-9c5feae70285,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
fe69b3b1-6c86-4327-abc4-20d4bb4d1190,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\demodicosis\1-17-_png_jpg.rf.39cbc79b1b562dbc08f2c1781fe81179.jpg,577,456592b4-ae80-40d8-bcc4-2da64148f928,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
c3851564-bda9-4aa8-a660-400056665a68,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_129_jpg.rf.f87796d9439e057e37b25086bff60d41.jpg,577,456592b4-ae80-40d8-bcc4-2da64148f928,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4127dd4b-0521-431a-b72e-555db2b122d3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\436627664_402183386034908_3493737909200169023_n_jpg.rf.def03366ea00aca2fa9ec8d76628d98c.jpg,577,456592b4-ae80-40d8-bcc4-2da64148f928,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
aaac9a44-2dc5-41b6-a2ac-41539fb853a9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_81_jpg.rf.78d679a41949f9cd015c07b718a57e6f.jpg,250,4585df47-1f67-4152-9fb5-2c8286b5e5c7,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
3fdf073f-f3b3-4fea-9f08-2e5cb42cadae,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\1-2-_jpg.rf.9341f5ab37b3a34fdf00ebd64a34cae9.jpg,250,4585df47-1f67-4152-9fb5-2c8286b5e5c7,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
22f43aa2-f44f-4808-a593-c424b11d68e9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_246_jpg.rf.d3d4c7b8c00700f78caf98dd4513dfcc.jpg,320,45bc8c44-cfaa-4e2f-b6bc-22183c2976f8,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
ef804f0c-12a4-4bf5-9dca-b624459c7ea3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\hotspot-70-_jpg.rf.85300cc6e5122afa11fa14b1d39137fc.jpg,320,45bc8c44-cfaa-4e2f-b6bc-22183c2976f8,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
